"","year","cause","lat","lng","nb","type","fr","en","color"
"240",1997,"Noyade",51.56,14.53,1,1,"Noyade","drowning","#58ABD3"
"241",1997,"Noyade",51.32,14.43,1,1,"Noyade","drowning","#58ABD3"
"242",1997,"Noyade",35.47,-5.48,24,1,"Noyade","drowning","#58ABD3"
"243",1997,"Noyade",35.47,-5.48,7,1,"Noyade","drowning","#58ABD3"
"244",1997,"Noyade",51.57,14.42,1,1,"Noyade","drowning","#58ABD3"
"245",1997,"Suicide",48.21,10.54,1,2,"Suicide","Suicide","#F8E91F"
"246",1997,"Incendie criminel, homicide, absence de soins",47.39,9.28,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"247",1997,"Noyade",51.09,14.58,1,1,"Noyade","drowning","#58ABD3"
"248",1997,"Noyade",35.47,-5.48,23,1,"Noyade","drowning","#58ABD3"
"249",1997,"Suicide",41.53,12.28,1,2,"Suicide","Suicide","#F8E91F"
"250",1997,"Empoisonnement, champ de mise, accident, autre",50.06,8.41,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"251",1997,"Suicide",46.5,9.31,1,2,"Suicide","Suicide","#F8E91F"
"252",1997,"Suicide",51.28,11.57,1,2,"Suicide","Suicide","#F8E91F"
"253",1997,"Empoisonnement, champ de mise, accident, autre",51.32,14.43,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"254",1997,"Mort de faim, de soif ou de froid",50.36,13.27,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"255",1997,"Empoisonnement, champ de mise, accident, autre",51.11,0.44,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"256",1997,"Empoisonnement, champ de mise, accident, autre",51.34,14.42,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"257",1997,"Empoisonnement, champ de mise, accident, autre",40.2,18.55,87,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"258",1997,"Empoisonnement, champ de mise, accident, autre",51.09,-0.1,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"259",1997,"Empoisonnement, champ de mise, accident, autre",41.58,2.49,11,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"260",1997,"Noyade",36.08,28.44,18,1,"Noyade","drowning","#58ABD3"
"261",1997,"Mort de faim, de soif ou de froid",51.27,-0.27,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"262",1997,"Mort de faim, de soif ou de froid",51.27,-0.27,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"263",1997,"Mort de faim, de soif ou de froid",51.22,14.58,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"264",1997,"Empoisonnement, champ de mise, accident, autre",36.08,-5.26,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"265",1997,"Suicide",48.58,12.06,1,2,"Suicide","Suicide","#F8E91F"
"266",1997,"Asphyxie",53.19,6.54,1,3,"Asphyxie","Suffocation","#6B2265"
"267",1997,"Noyade",36.08,-5.21,3,1,"Noyade","drowning","#58ABD3"
"268",1997,"Noyade",36.08,-5.21,7,1,"Noyade","drowning","#58ABD3"
"269",1997,"Empoisonnement, champ de mise, accident, autre",48.5,10.51,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"270",1997,"Incendie criminel, homicide, absence de soins",52.35,-1.58,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"271",1997,"Suicide",46.54,6.27,1,2,"Suicide","Suicide","#F8E91F"
"272",1997,"Suicide",45.38,13.46,1,2,"Suicide","Suicide","#F8E91F"
"273",1997,"Empoisonnement, champ de mise, accident, autre",35.3,12.36,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"274",1997,"Empoisonnement, champ de mise, accident, autre",35.3,12.36,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"275",1997,"Mort de faim, de soif ou de froid",51.15,4.21,2,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"276",1997,"Empoisonnement, champ de mise, accident, autre",48.38,2.01,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"277",1997,"Incendie criminel, homicide, absence de soins",50.54,4.29,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"278",1997,"Incendie criminel, homicide, absence de soins",50.54,4.29,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"279",1997,"Empoisonnement, champ de mise, accident, autre",51.27,-0.27,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"280",1997,"Empoisonnement, champ de mise, accident, autre",52.22,4.53,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"281",1997,"Incendie criminel, homicide, absence de soins",38.05,44.01,40,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"282",1996,"Noyade",36.15,14.26,283,1,"Noyade","drowning","#58ABD3"
"283",1996,"Noyade",36.15,14.26,1,1,"Noyade","drowning","#58ABD3"
"284",1996,"Mort de faim, de soif ou de froid",49.1,13.05,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"285",1996,"Suicide",48.5,2.21,1,2,"Suicide","Suicide","#F8E91F"
"286",1996,"Suicide",52.31,13.24,1,2,"Suicide","Suicide","#F8E91F"
"287",1996,"Suicide",59.19,18.03,1,2,"Suicide","Suicide","#F8E91F"
"288",1996,"Suicide",52.31,13.24,1,2,"Suicide","Suicide","#F8E91F"
"289",1996,"Empoisonnement, champ de mise, accident, autre",43.47,7.36,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"290",1996,"Noyade",52.25,14.31,1,1,"Noyade","drowning","#58ABD3"
"291",1996,"Noyade",36.31,-6.17,1,1,"Noyade","drowning","#58ABD3"
"292",1996,"Noyade",36.31,-6.17,4,1,"Noyade","drowning","#58ABD3"
"293",1996,"Noyade",35.47,-5.48,3,1,"Noyade","drowning","#58ABD3"
"294",1996,"Noyade",36.08,-5.21,25,1,"Noyade","drowning","#58ABD3"
"295",1996,"Suicide",46.2,13.5,1,2,"Suicide","Suicide","#F8E91F"
"296",1996,"Empoisonnement, champ de mise, accident, autre",51.27,-0.27,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"297",1996,"Incendie criminel, homicide, absence de soins",40.25,-3.49,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"298",1996,"Incendie criminel, homicide, absence de soins",51.26,7.48,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"299",1996,"Noyade",48.5,2.21,1,1,"Noyade","drowning","#58ABD3"
"300",1996,"Noyade",50.06,8.41,1,1,"Noyade","drowning","#58ABD3"
"301",1996,"Empoisonnement, champ de mise, accident, autre",50.06,8.41,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"302",1996,"Noyade",51.09,14.58,2,1,"Noyade","drowning","#58ABD3"
"303",1996,"Incendie criminel, homicide, absence de soins",35.53,-5.18,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"304",1996,"Suicide",52.31,13.24,1,2,"Suicide","Suicide","#F8E91F"
"305",1996,"Noyade",41,17.2,1,1,"Noyade","drowning","#58ABD3"
"306",1996,"Mort de faim, de soif ou de froid",41.53,12.28,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"307",1996,"Noyade",51.09,14.58,1,1,"Noyade","drowning","#58ABD3"
"308",1996,"Noyade",51.57,14.42,1,1,"Noyade","drowning","#58ABD3"
"309",1996,"Incendie criminel, homicide, absence de soins",59.19,18.03,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"310",1996,"Suicide",51.3,7.06,1,2,"Suicide","Suicide","#F8E91F"
"311",1996,"Empoisonnement, champ de mise, accident, autre",52.31,13.24,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"312",1996,"Empoisonnement, champ de mise, accident, autre",43.5,18.22,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"313",1996,"Empoisonnement, champ de mise, accident, autre",52.31,13.24,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"314",1996,"Empoisonnement, champ de mise, accident, autre",38.14,-1.25,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"315",1996,"Asphyxie",43.22,-8.23,1,3,"Asphyxie","Suffocation","#6B2265"
"316",1996,"Empoisonnement, champ de mise, accident, autre",51.29,0.27,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"317",1996,"Suicide",51.19,9.29,1,2,"Suicide","Suicide","#F8E91F"
"318",1996,"Suicide",48.18,11.54,1,2,"Suicide","Suicide","#F8E91F"
"319",1996,"Suicide",51.19,9.29,1,2,"Suicide","Suicide","#F8E91F"
"320",1996,"Suicide",52.16,5.12,1,2,"Suicide","Suicide","#F8E91F"
"321",1996,"Empoisonnement, champ de mise, accident, autre",40.51,25.44,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"322",1996,"Empoisonnement, champ de mise, accident, autre",41.38,26.34,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"323",1996,"Empoisonnement, champ de mise, accident, autre",52.22,4.53,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"324",1996,"Incendie criminel, homicide, absence de soins",50.45,13.45,2,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"325",1996,"Suicide",52.31,13.24,1,2,"Suicide","Suicide","#F8E91F"
"326",1996,"Suicide",52.52,7.03,1,2,"Suicide","Suicide","#F8E91F"
"327",1996,"Incendie criminel, homicide, absence de soins",53.32,9.58,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"328",1996,"Suicide",59.19,18.03,1,2,"Suicide","Suicide","#F8E91F"
"329",1996,"Suicide",51.47,9.13,1,2,"Suicide","Suicide","#F8E91F"
"330",1996,"Noyade",51.32,14.45,1,1,"Noyade","drowning","#58ABD3"
"331",1996,"Suicide",51.19,9.29,2,2,"Suicide","Suicide","#F8E91F"
"332",1996,"Noyade",36.31,-6.17,1,1,"Noyade","drowning","#58ABD3"
"333",1996,"Noyade",36.31,-6.17,1,1,"Noyade","drowning","#58ABD3"
"334",1996,"Noyade",35.53,-5.18,1,1,"Noyade","drowning","#58ABD3"
"335",1996,"Noyade",35.3,12.36,14,1,"Noyade","drowning","#58ABD3"
"336",1996,"Suicide",48.32,12.09,1,2,"Suicide","Suicide","#F8E91F"
"337",1996,"Noyade",41.52,16.1,26,1,"Noyade","drowning","#58ABD3"
"338",1996,"Suicide",52.23,4.38,1,2,"Suicide","Suicide","#F8E91F"
"339",1996,"Noyade",41.52,16.1,4,1,"Noyade","drowning","#58ABD3"
"340",1996,"Noyade",41.52,16.1,2,1,"Noyade","drowning","#58ABD3"
"341",1996,"Noyade",49.29,0.06,1,1,"Noyade","drowning","#58ABD3"
"342",1996,"Noyade",50.06,8.41,1,1,"Noyade","drowning","#58ABD3"
"343",1996,"Noyade",50.06,8.41,1,1,"Noyade","drowning","#58ABD3"
"344",1996,"Noyade",36.08,-5.26,1,1,"Noyade","drowning","#58ABD3"
"345",1996,"Noyade",36.06,-5.56,1,1,"Noyade","drowning","#58ABD3"
"346",1996,"Noyade",36.06,-5.56,1,1,"Noyade","drowning","#58ABD3"
"347",1996,"Incendie criminel, homicide, absence de soins",51.27,-0.27,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"348",1996,"Noyade",53.32,9.58,1,1,"Noyade","drowning","#58ABD3"
"349",1996,"Incendie criminel, homicide, absence de soins",51.27,-0.27,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"350",1996,"Empoisonnement, champ de mise, accident, autre",40.25,-3.49,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"351",1996,"Noyade",40.15,18.55,1,1,"Noyade","drowning","#58ABD3"
"352",1996,"Noyade",35.19,-2.57,1,1,"Noyade","drowning","#58ABD3"
"353",1996,"Noyade",28.08,-15.25,4,1,"Noyade","drowning","#58ABD3"
"354",1996,"Suicide",48.58,9.34,1,2,"Suicide","Suicide","#F8E91F"
"355",1996,"Suicide",60.2,5.2,1,2,"Suicide","Suicide","#F8E91F"
"356",1996,"Suicide",53.03,8.37,1,2,"Suicide","Suicide","#F8E91F"
"357",1996,"Suicide",48.18,14.17,1,2,"Suicide","Suicide","#F8E91F"
"358",1996,"Suicide",59.56,10.42,1,2,"Suicide","Suicide","#F8E91F"
"359",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"360",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"361",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"362",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"363",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"364",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"365",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"366",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"367",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"368",1996,"Incendie criminel, homicide, absence de soins",53.52,10.41,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"369",1996,"Suicide",54.31,6.01,1,2,"Suicide","Suicide","#F8E91F"
"370",1996,"Empoisonnement, champ de mise, accident, autre",51.15,4.21,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"371",1996,"Noyade",36.55,27.15,3,1,"Noyade","drowning","#58ABD3"
"372",1996,"Empoisonnement, champ de mise, accident, autre",54.4,25.16,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"373",1996,"Suicide",48.5,2.21,1,2,"Suicide","Suicide","#F8E91F"
"374",1996,"Noyade",40.4,19.58,1,1,"Noyade","drowning","#58ABD3"
"375",1995,"Empoisonnement, champ de mise, accident, autre",51.15,4.21,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"376",1995,"Noyade",51.38,14.44,1,1,"Noyade","drowning","#58ABD3"
"377",1995,"Empoisonnement, champ de mise, accident, autre",14.41,-17.27,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"378",1995,"Suicide",53.32,9.58,1,2,"Suicide","Suicide","#F8E91F"
"379",1995,"Noyade",40.15,18.55,2,1,"Noyade","drowning","#58ABD3"
"380",1995,"Noyade",40.15,18.55,17,1,"Noyade","drowning","#58ABD3"
"381",1995,"Noyade",40.15,18.55,19,1,"Noyade","drowning","#58ABD3"
"382",1995,"Incendie criminel, homicide, absence de soins",52.22,4.53,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"383",1995,"Suicide",51.05,13.73,1,2,"Suicide","Suicide","#F8E91F"
"384",1995,"Noyade",51.28,14.56,1,1,"Noyade","drowning","#58ABD3"
"385",1995,"Empoisonnement, champ de mise, accident, autre",51.56,1.16,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"386",1995,"Suicide",53.32,9.58,1,2,"Suicide","Suicide","#F8E91F"
"387",1995,"Suicide",48.12,16.22,1,2,"Suicide","Suicide","#F8E91F"
"388",1995,"Empoisonnement, champ de mise, accident, autre",51.27,-0.27,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"389",1995,"Noyade",36.08,-5.21,2,1,"Noyade","drowning","#58ABD3"
"390",1995,"Empoisonnement, champ de mise, accident, autre",48.58,12.06,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"391",1995,"Noyade",48.5,2.21,1,1,"Noyade","drowning","#58ABD3"
"392",1995,"Suicide",51.27,-0.27,1,2,"Suicide","Suicide","#F8E91F"
"393",1995,"Empoisonnement, champ de mise, accident, autre",48.5,2.21,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"394",1995,"Suicide",50.5,12.5,1,2,"Suicide","Suicide","#F8E91F"
"395",1995,"Noyade",51.38,14.44,4,1,"Noyade","drowning","#58ABD3"
"396",1995,"Incendie criminel, homicide, absence de soins",41.05,29,2,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"397",1995,"Noyade",35.53,-5.18,1,1,"Noyade","drowning","#58ABD3"
"398",1995,"Noyade",44.06,9.48,3,1,"Noyade","drowning","#58ABD3"
"399",1995,"Noyade",50.06,8.41,1,1,"Noyade","drowning","#58ABD3"
"400",1995,"Empoisonnement, champ de mise, accident, autre",38.51,22.12,4,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"401",1995,"Noyade",40.15,18.55,3,1,"Noyade","drowning","#58ABD3"
"402",1995,"Noyade",40.15,18.55,12,1,"Noyade","drowning","#58ABD3"
"403",1995,"Incendie criminel, homicide, absence de soins",52.31,13.24,2,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
